"GroupNumber"	"CandidateOrder"	"TimeLimit"	"CandidateOrder1"	"CandidateOrder2"	"Age"	"Education"	"Religion"	"Ethnicity"	"Income"	"Marital"	"Employed"	"Gender"	"SearchesPerWeek"	"EverSearched"	"LastElection"	"PoliticalView"	"FamiliarCandidate1"	"FamiliarCandidate2"	"PreTestImpressionCandidate1"	"PreTestImpressionCandidate2"	"PreTestLikableCandidate1"	"PreTestLikableCandidate2"	"PreTestTrustCandidate1"	"PreTestTrustCandidate2"	"PreTestLikelyVoteBipolar"	"PreTestLikelyVoteCandidate1"	"PreTestLikelyVoteCandidate2"	"PreTestVoteWhichCandidate"	"PreTestVoteEitherCandidate"	"PostTestImpressionCandidate1"	"PostTestImpressionCandidate2"	"PostTestLikableCandidate1"	"PostTestLikableCandidate2"	"PostTestTrustCandidate1"	"PostTestTrustCandidate2"	"PostTestLikelyVoteBipolar"	"PostTestLikelyVoteCandidate1"	"PostTestLikelyVoteCandidate2"	"PostTestVoteWhichCandidate"	"PostTestVoteEitherCandidate"	"Bothered"	"BotheredText"	"TimePage1"	"TimePage2"	"TimePage3"	"TimePage4"	"TimePage5"	"Timer1"	"Timer2"	"Timer3"	"Timer4"	"Timer5"	"Timer6"	"Timer7"	"Timer8"	"Timer9"	"Timer10"	"Timer11"	"Timer12"	"Timer13"	"Timer14"	"Timer15"	"Timer16"	"Timer17"	"Timer18"	"Timer19"	"Timer20"	"Timer21"	"Timer22"	"Timer23"	"Timer24"	"Timer25"	"Timer26"	"Timer27"	"Timer28"	"Timer29"	"Timer30"	"Clicks1"	"Clicks2"	"Clicks3"	"Clicks4"	"Clicks5"	"Clicks6"	"Clicks7"	"Clicks8"	"Clicks9"	"Clicks10"	"Clicks11"	"Clicks12"	"Clicks13"	"Clicks14"	"Clicks15"	"Clicks16"	"Clicks17"	"Clicks18"	"Clicks19"	"Clicks20"	"Clicks21"	"Clicks22"	"Clicks23"	"Clicks24"	"Clicks25"	"Clicks26"	"Clicks27"	"Clicks28"	"Clicks29"	"Clicks30"	"NumberOfClicks"	"AvgSecPerPage"	"TotalSearchTime"	"Country"	"Fluency"	"ExpName"
2	1	15	"David Cameron"	"Ed Miliband"	26	"Secondary"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"No"	"Female"	1	"Yes"	"Yes"	"Liberal (left)"	4	1	8	8	10	10	4	4	1	0	0	"Ed Miliband"	0	4	8	5	8	3	6	3	0	0	"Ed Miliband"	0	"No"	" "	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	40.5	81	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	39	"Bachelors"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Male"	2	"Yes"	"Yes"	"Conservative (right)"	7	2	7	6	6	5	7	5	3	0	0	"David Cameron"	0	8	6	8	7	8	6	1	0	0	"David Cameron"	0	"No"	" "	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	159	159	"United States"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	21	"Secondary"	"Christianity"	"Hispanic"	"Under &pound;5,000 (Under $7,500)"	"Never married"	"Yes"	"Female"	6	"Yes"	"Yes"	"Liberal (left)"	4	1	7	8	6	7	7	8	3	0	0	"Ed Miliband"	0	4	8	3	8	4	8	3	0	0	"Ed Miliband"	0	"Yes"	"The search seemed to only favor Ed Miliband."	37	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	33	66	"United States"	10	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	49	"Masters"	"None"	"White"	"Under &pound;5,000 (Under $7,500)"	"Never married"	"No"	"Male"	7	"Yes"	"Yes"	"Moderate (centre)"	6	5	8	8	7	8	5	5	-2	0	0	"Ed Miliband"	0	5	6	5	6	5	5	-2	0	0	"Ed Miliband"	0	"No"	" "	89	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	134	"United States"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	28	"Bachelors"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	3	5	8	8	7	9	7	7	4	0	0	"Ed Miliband"	0	6	9	7	10	6	9	5	0	0	"Ed Miliband"	0	"Yes"	"They were all articles and no sites comparing the positives about both, just one candidate."	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	97	194	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	58	"Doctorate"	"Christianity"	"White"	"Under &pound;5,000 (Under $7,500)"	"Never married"	"Yes"	"Male"	3	"Yes"	"Yes"	"Liberal (left)"	8	2	9	9	8	8	6	6	-1	0	0	"David Cameron"	0	6	9	6	8	4	8	3	0	0	"Ed Miliband"	0	"No"	" "	105	32	43	18	25	34	0	0	0	0	13	0	0	0	0	40	0	0	0	0	0	0	0	0	61	0	0	0	0	87	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	6	76.333333333333	458	"United States"	10	"Original"
2	1	15	"David Cameron"	"Ed Miliband"	54	"Bachelors"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"Yes"	"Female"	12	"Yes"	"Yes"	"Moderate (centre)"	9	3	9	6	9	8	9	8	-3	0	0	"David Cameron"	0	7	8	7	8	7	8	-1	0	0	"David Cameron"	0	"Yes"	"ALL THE ARTICLES ABOUT CAMERON WERE NEGATIVE"	88	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	47	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	3	89.666666666667	269	"United States"	10	"BiasAlert1"
2	2	15	"Ed Miliband"	"David Cameron"	39	"Bachelors"	"Christianity"	"White"	"&pound;100,000 and over ($150,000 and over)"	"Married"	"Yes"	"Male"	23	"Yes"	"Yes"	"Moderate (centre)"	7	7	6	8	6	5	6	7	-1	0	0	"Ed Miliband"	0	6	6	5	7	7	7	-1	0	0	"Ed Miliband"	0	"Yes"	"The search engine, and the top news choices"	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	47	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	29	"Bachelors"	"Christianity"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"Yes"	"Female"	4	"Yes"	"Yes"	"Liberal (left)"	1	1	7	8	6	8	7	9	1	0	0	"David Cameron"	0	4	9	2	9	8	6	3	0	0	"David Cameron"	0	"Yes"	"They did seem biased towards Cameron.   They were all positive articles and not negative."	52	19	0	0	0	150	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	236.5	473	"United States"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	40	"Bachelors"	"Other"	"Black"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Female"	10	"Yes"	"Yes"	"Liberal (left)"	8	5	7	7	4	7	5	7	4	0	0	"Ed Miliband"	0	3	8	3	8	2	9	4	0	0	"Ed Miliband"	0	"No"	" "	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	59	118	"United States"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	28	"Bachelors"	"Christianity"	"Asian"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Married"	"Yes"	"Female"	40	"Yes"	"Yes"	"Moderate (centre)"	5	8	4	9	4	8	3	8	4	0	0	"Ed Miliband"	0	5	9	4	8	4	8	4	0	0	"Ed Miliband"	0	"No"	" "	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	106	"India"	8	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	28	"Bachelors"	"None"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Never married"	"Yes"	"Male"	20	"Yes"	"Yes"	"Liberal (left)"	2	2	6	9	7	9	6	9	-5	0	0	"Ed Miliband"	0	2	9	2	8	4	6	-5	0	0	"Ed Miliband"	0	"No"	" "	64	14	0	0	0	49	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	199	22	0	0	0	0	22	0	0	0	0	49	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	6	76.5	459	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	22	"Bachelors"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Moderate (centre)"	6	3	7	9	7	9	7	9	-4	0	0	"Ed Miliband"	0	7	9	7	9	7	9	-4	0	0	"Ed Miliband"	0	"No"	" "	23	153	7	0	13	202	34	1	0	1	0	128	0	2	0	0	0	0	43	0	0	0	0	3	1	1	0	0	3	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	14	44.142857142857	618	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	61	"Bachelors"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Divorced"	"Yes"	"Female"	30	"Yes"	"No"	"Liberal (left)"	1	1	4	8	4	7	6	6	-3	0	0	"Ed Miliband"	0	2	7	2	8	1	8	-4	0	0	"Ed Miliband"	0	"Yes"	"The first page or two of results seemed heavily slanted, regardless of source. The last couple pages had the opposite slant."	62	54	32	66	41	0	0	0	0	0	26	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	126.33333333333	379	"United States"	10	"Original"
1	1	15	"David Cameron"	"Ed Miliband"	27	"Bachelors"	"Christianity"	"Asian"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"No"	"Male"	10	"Yes"	"Yes"	"Moderate (centre)"	7	3	7	5	6	6	5	3	-4	0	0	"David Cameron"	0	6	5	5	4	5	4	-3	0	0	"David Cameron"	0	"Yes"	"Seemed a bit biased towards the liberal candidate."	15	7	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	"United States"	10	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	27	"Bachelors"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Married"	"Yes"	"Female"	4	"Yes"	"Yes"	"Liberal (left)"	1	1	6	6	6	6	3	3	0	0	0	"Ed Miliband"	0	1	2	1	1	1	1	0	0	0	"Ed Miliband"	0	"No"	" "	44	27	39	43	8	64	0	0	0	0	47	0	0	40	0	0	0	29	0	0	0	0	0	0	41	0	56	79	17	0	0	0	40	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	9	63.777777777778	574	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	49	"Masters"	"Christianity"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Female"	6	"Yes"	"Yes"	"Moderate (centre)"	10	7	7	10	9	9	9	9	4	0	0	"Ed Miliband"	0	7	9	8	9	7	7	5	0	0	"Ed Miliband"	0	"No"	" "	29	25	18	11	24	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	21	0	7	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	5	180.8	904	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	24	"Bachelors"	"Christianity"	"Asian"	"&pound;70,000 to 100,000 ($100,000 to 150,000)"	"Never married"	"Yes"	"Male"	3	"No"	"No"	"Moderate (centre)"	2	1	8	7	8	7	8	7	2	0	0	"David Cameron"	0	7	8	7	8	7	8	-1	0	0	"Ed Miliband"	0	"No"	" "	43	33	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	90	62	0	44	75	0	0	120	0	141	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	8	112.75	902	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	22	"Bachelors"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"No"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	7	5	6	8	8	7	6	8	-3	0	0	"Ed Miliband"	0	4	9	4	8	2	8	-4	0	0	"Ed Miliband"	0	"Yes"	"I feel as though the search results produced primarily positive articles about Miliband and primarily negative articles about Cameron."	61	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	84	"United States"	10	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	30	"Masters"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Married"	"Yes"	"Male"	6	"Yes"	"Yes"	"Liberal (left)"	8	8	5	9	4	9	6	7	-2	0	0	"Ed Miliband"	0	7	5	5	6	8	9	-3	0	0	"Ed Miliband"	0	"No"	" "	70	0	0	4	0	8	0	0	0	0	0	0	0	0	0	144	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	60.25	241	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	29	"Bachelors"	"None"	"Asian"	"&amp;amp;"	""	""	""	NA	""	""	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA	""	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA	"BiasAlert1"
2	2	15	"Ed Miliband"	"David Cameron"	34	"Bachelors"	"None"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Other"	3	1	4	4	2	2	1	1	-1	0	0	"Ed Miliband"	0	2	3	1	2	1	1	-1	0	0	"Ed Miliband"	0	"Yes"	"They seemed very skewed to be favorable of Miliband"	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	22	0	0	0	67	12	0	0	0	126	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	6	64.5	387	"United States"	10	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	30	"Secondary"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Divorced"	"Yes"	"Female"	5	"Yes"	"Yes"	"Conservative (right)"	2	2	7	7	7	7	6	6	1	0	0	"David Cameron"	0	7	3	6	3	5	4	2	0	0	"David Cameron"	0	"Yes"	"The search results were so biased, i\'m assuming based on the order it was typed in the engine. Some of the articles were almost laughable at how much they bashed the other candidate (Miliband)"	60	0	0	0	0	196	0	0	0	0	77	512	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	180.2	901	"United States"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	40	"Primary"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Divorced"	"No"	"Male"	5	"Yes"	"No"	"Liberal (left)"	5	1	4	8	4	8	1	2	4	0	0	"Ed Miliband"	0	1	9	1	9	1	7	5	0	0	"Ed Miliband"	0	"No"	" "	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	75	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	91.666666666667	275	"United States"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	31	"Bachelors"	"Christianity"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Conservative (right)"	4	1	8	8	7	7	7	7	2	0	0	"Ed Miliband"	0	6	5	6	6	7	6	-3	0	0	"David Cameron"	0	"Yes"	"The results  seemed to be a bit biased, and the articles also seemed to be fairly unprofessional in their opinions of the candidates."	35	0	0	0	0	28	0	0	0	0	22	0	0	0	0	24	0	0	0	0	0	0	0	0	40	0	0	0	0	56	0	0	0	0	10	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	35.833333333333	215	"Ukraine"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	25	"Masters"	"Islam"	"Asian"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	10	5	7	5	9	7	6	5	-4	0	0	"David Cameron"	0	6	9	6	9	5	9	1	0	0	"Ed Miliband"	0	"Yes"	"it clearly defined the contents."	44	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66	66	"UNITED KINGDOM"	8	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	31	"Secondary"	"Christianity"	"Black"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Female"	3	"Yes"	"Yes"	"Liberal (left)"	4	1	6	6	5	6	5	6	1	0	0	"Ed Miliband"	0	4	6	5	5	4	6	1	0	0	"Ed Miliband"	0	"No"	" "	60	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	149	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	3	197	591	"United States"	10	"Original"
2	1	15	"David Cameron"	"Ed Miliband"	34	"Doctorate"	"Christianity"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	7	2	9	9	6	6	2	4	0	0	0	"Ed Miliband"	0	6	6	2	8	2	6	0	0	0	"Ed Miliband"	0	"No"	" "	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	"United States"	10	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	22	"Bachelors"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"Yes"	"Female"	7	"Yes"	"Yes"	"Moderate (centre)"	9	7	8	7	9	7	6	6	2	0	0	"David Cameron"	0	8	7	8	7	6	6	2	0	0	"David Cameron"	0	"No"	" "	51	13	0	0	0	0	0	0	0	0	10	0	0	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	37	111	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	40	"Bachelors"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Male"	5	"No"	"Yes"	"Moderate (centre)"	1	1	9	8	9	8	9	8	4	0	0	"David Cameron"	0	8	8	8	8	8	8	3	0	0	"David Cameron"	0	"No"	" "	33	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	43	43	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	30	"Secondary"	"None"	"Hispanic"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Liberal (left)"	10	2	7	8	8	9	7	9	-4	0	0	"Ed Miliband"	0	9	7	8	7	8	6	3	0	0	"David Cameron"	0	"No"	NA	12	4	0	0	0	50	0	26	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18.285714285714	128	"United States"	10	"Original"
1	1	15	"David Cameron"	"Ed Miliband"	18	"Secondary"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"No"	"Male"	10	"Yes"	"No"	"Liberal (left)"	1	1	7	9	6	8	6	9	3	0	0	"Ed Miliband"	0	8	8	6	6	8	7	-1	0	0	"David Cameron"	0	"Yes"	"The articles that were presented in the first pages were only for one candidate, and put the other one in a more negative light, while the articles showing the candidate in a more positive light were in the last pages. This really skewed my portrayal of both candidates."	78	42	36	4	22	129	0	0	0	0	50	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	126.66666666667	380	"United States"	9	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	29	"Secondary"	"None"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"No"	"Female"	2	"Yes"	"No"	"None"	1	1	9	10	9	10	8	9	-4	0	0	"Ed Miliband"	0	5	5	5	5	5	4	0	0	0	"David Cameron"	0	"No"	" "	67	0	0	0	0	224	0	0	0	0	195	0	0	0	0	96	0	0	0	0	0	0	0	0	82	0	0	0	0	124	0	0	0	0	114	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	150.33333333333	902	"United States"	10	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	20	"Secondary"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"No"	"Male"	15	"Yes"	"Yes"	"Liberal (left)"	3	2	6	5	5	5	6	5	1	0	0	"David Cameron"	0	6	4	5	3	6	3	2	0	0	"David Cameron"	0	"No"	" "	96	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	110	110	"United States"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	33	"Secondary"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"No"	"Female"	2	"No"	"No"	"Liberal (left)"	1	1	6	6	8	8	6	6	0	0	0	"Ed Miliband"	0	4	8	5	8	5	8	2	0	0	"Ed Miliband"	0	"No"	" "	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	72	"United States"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	21	"Secondary"	"None"	"Asian"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"Yes"	"Female"	15	"Yes"	"Yes"	"Moderate (centre)"	9	7	3	7	4	7	2	7	3	0	0	"Ed Miliband"	0	1	9	2	8	2	8	4	0	0	"Ed Miliband"	0	"Yes"	"Most of the top search articles favored Ed Miliband."	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	27.75	111	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	24	"Bachelors"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Male"	3	"Yes"	"Yes"	"Liberal (left)"	9	1	5	5	6	6	6	6	-1	0	0	"Ed Miliband"	0	5	7	5	7	5	6	-3	0	0	"Ed Miliband"	0	"No"	"N/A"	56	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	81	243	"United States"	10	"BiasAlert1"
